nome,valor_venda,url,downloaded
Smln Mi Trecho 7 Aceito Imóvel / 99971 - 8003,1050000,https://www.wimoveis.com.br/propriedades/smln-mi-trecho-7-aceito-imovel-99971-8003-2949474564.html,False
"Vicente Pires, Vendo, Troco, Casa, 3 Quartos, Suite, 5 Vagas, Lazer, Rua 3",620000,https://www.wimoveis.com.br/propriedades/vicente-pires-vendo-troco-casa-3-quartos-suite-5-2949474744.html,False
Excelente 3 Casas em 1 Lote | Guará I,770000,https://www.wimoveis.com.br/propriedades/excelente-3-casas-em-1-lote-guara-i-2949475801.html,False
Belíssima Casa em Vicente Pires,890000,https://www.wimoveis.com.br/propriedades/belissima-casa-em-vicente-pires-2949475849.html,False
Ql 18,2295000,https://www.wimoveis.com.br/propriedades/ql-18-2949475882.html,False
Qsd 06 Casa Reformada 4 Quartos Próximo Ao Taguatinga Shopping,660000,https://www.wimoveis.com.br/propriedades/qsd-06-casa-reformada-4-quartos-proximo-ao-taguatinga-2949475915.html,False
Casa Térrea - 3 Quartos - 2 Vagas - Aceita Financiamento,180000,https://www.wimoveis.com.br/propriedades/casa-terrea-3-quartos-2-vagas-aceita-2949479990.html,False
Casa Alto Padrão em Vicente Pires,550000,https://www.wimoveis.com.br/propriedades/casa-alto-padrao-em-vicente-pires-2949476364.html,False
Casa Vereda Da Cruz Arniqueiras,750000,https://www.wimoveis.com.br/propriedades/casa-vereda-da-cruz-arniqueiras-2949519582.html,False
Casa 3 Quartos na Quadra 9 De Sobradinho,280000,https://www.wimoveis.com.br/propriedades/casa-3-quartos-na-quadra-9-de-sobradinho-2949520359.html,False
Rua 12 3 Suites Piscina Sauna Lazer Completo na Planta Aceita Permuta 982843443,899000,https://www.wimoveis.com.br/propriedades/rua-12-3-suites-piscina-sauna-lazer-completo-na-planta-2949528328.html,False
Ponta De Picolé!,5200000,https://www.wimoveis.com.br/propriedades/ponta-de-picole!-2947100916.html,False
Belíssima Casa no Lago Norte!,3400000,https://www.wimoveis.com.br/propriedades/belissima-casa-no-lago-norte!-2947160257.html,False
Casa - Asa Sul,1680000,https://www.wimoveis.com.br/propriedades/casa-asa-sul-2949472752.html,False
Oportunidade Rua 12 - Lote 500 m² - Sobrado 4 Quartos,580000,https://www.wimoveis.com.br/propriedades/oportunidade-rua-12-lote-500-m-sup2--sobrado-4-2949474812.html,False
Casa na Qe 26 Guará - 3 Qts,550000,https://www.wimoveis.com.br/propriedades/casa-na-qe-26-guara-3-qts-2949474848.html,False
Casa | 4 Quartos | Armários | Piscina | Vereda Da Cruz,1700000,https://www.wimoveis.com.br/propriedades/casa-4-quartos-armarios-piscina-vereda-da-cruz-2949475073.html,False
"Park Way - Casa Térrea Com 170 m², 2 Quartos, Lazer Completo.",1250000,https://www.wimoveis.com.br/propriedades/park-way-casa-terrea-com-170-m-sup2--2-quartos-2949475802.html,False
Casa à Venda - no Vale Das Brisas,200000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-vale-das-brisas-2949479576.html,False
"Casa Com 3 Dormitórios à Venda, 250 m² Por R$220.000 - Goiá - Goiânia/go",220000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-250-m-sup2--por-2949481576.html,False
Excelente Oportunidade De Compra no Condomínio Beija - Flor Ponte Alta Norte,550000,https://www.wimoveis.com.br/propriedades/excelente-oportunidade-de-compra-no-condominio-beija-2949478695.html,False
"Park Way - Casa Térrea Com 248 m², 3 Quartos, 3 Suítes. Com Habite - Se.",1500000,https://www.wimoveis.com.br/propriedades/park-way-casa-terrea-com-248-m-sup2--3-quartos-3-2949475803.html,False
Vendo Excelente Casa Buritis IV,330000,https://www.wimoveis.com.br/propriedades/vendo-excelente-casa-buritis-iv-2949476906.html,False
"Casa Com 4 Dormitórios à Venda, 457 m² Por R$400.000 - Vila Maria - Aparecida De Goiânia/go",400000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-457-m-sup2--por-2949481575.html,False
"Lago Norte, Oportunidade, Qi",1350000,https://www.wimoveis.com.br/propriedades/lago-norte-oportunidade-qi-2949481582.html,False
Casa Qno 3 Ceilandia Norte,318000,https://www.wimoveis.com.br/propriedades/casa-qno-3-ceilandia-norte-2949480974.html,False
Villa Suíça - 4 Quartos - Alto Padrão,480000,https://www.wimoveis.com.br/propriedades/villa-suica-4-quartos-alto-padrao-2949479984.html,False
"Sobrado Com 3 Dormitórios à Venda, 251 m² Por R$1.350.000 - Loteamento Portal Do Sol II - Goiâni",1350000,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-a-venda-251-m-sup2--por-2949481130.html,False
Leilão De Casa 69 m² - Arantes - Santa Helena De Goiás - Go,92000,https://www.wimoveis.com.br/propriedades/leilao-de-casa-69-m-sup2--arantes-santa-helena-de-2949482198.html,False
Casa 5 Dormitórios para Venda E Locação em Brasília,1750000,https://www.wimoveis.com.br/propriedades/casa-5-dormitorios-para-venda-e-locacao-em-brasilia-2949496619.html,False
"Casa Com 6 Dormitórios à Venda, 238 m² Por R$330.000 - Jardim Brasília - Águas Lindas De Goiás/g",330000,https://www.wimoveis.com.br/propriedades/casa-com-6-dormitorios-a-venda-238-m-sup2--por-2949514211.html,False
Rua 12 / Estrutural | 4 Suítes Magníficas | 18 m De Frente | Área De Lazer |,1200000,https://www.wimoveis.com.br/propriedades/rua-12-estrutural-4-suites-magnificas-18-m-de-2949520563.html,False
Casa à Venda - em Taguatinga Sul,680000,https://www.wimoveis.com.br/propriedades/casa-a-venda-em-taguatinga-sul-2949472212.html,False
Casa 5 Qts Alto Padrão na Asa Sul,1600000,https://www.wimoveis.com.br/propriedades/casa-5-qts-alto-padrao-na-asa-sul-2949472216.html,False
Smpw 14 na Melhor Quadra Do Park Way Excelente Lote Com 2 Casas,1550000,https://www.wimoveis.com.br/propriedades/smpw-14-na-melhor-quadra-do-park-way-excelente-lote-2949472738.html,False
Vendo Casa na Qr 306 De Samambaia Sul!,310000,https://www.wimoveis.com.br/propriedades/vendo-casa-na-qr-306-de-samambaia-sul!-2949473522.html,False
Vendo Casa Nova Ac. Financiamento,370000,https://www.wimoveis.com.br/propriedades/vendo-casa-nova-ac.-financiamento-2949476875.html,False
Rua 6 Vicente Pires - 4 Quartos (2 Suítes) - Excelente Condomínio,690000,https://www.wimoveis.com.br/propriedades/rua-6-vicente-pires-4-quartos-2-suites-excelente-2949476895.html,False
Linda Casa Localizada em Vicente Pires Com 3 Quartos E 3 Suítes,650000,https://www.wimoveis.com.br/propriedades/linda-casa-localizada-em-vicente-pires-com-3-quartos-e-2949475943.html,False
Casa - Residencial Santos Dumont,570000,https://www.wimoveis.com.br/propriedades/casa-residencial-santos-dumont-2949510101.html,False
Casa em Condomínio | Jardim Botânico,940000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-jardim-botanico-2949510163.html,False
"Rua 1, Com 04 Quartos, 02 Suítes E 05 Banheiros à Venda - Vicente Pires / Df",1270000,https://www.wimoveis.com.br/propriedades/rua-1-com-04-quartos-02-suites-e-05-banheiros-a-2949521128.html,False
Casa Alto Padrão - 4 Quartos - Escriturada - Aceita Permuta - Jardim Botânico,1900000,https://www.wimoveis.com.br/propriedades/casa-alto-padrao-4-quartos-escriturada-aceita-2949520365.html,False
Qsa 13 Casa 06 Quartos 04 Suítes em Taguatinga Sul Wendek 982843443,1100000,https://www.wimoveis.com.br/propriedades/qsa-13-casa-06-quartos-04-suites-em-taguatinga-sul-2949528171.html,False
Rua 01 Casa Nova Colônia Agrícola Samambaia Vicente Pires 03 Quartos 03 Suites Closet - Wendel 98284,620000,https://www.wimoveis.com.br/propriedades/rua-01-casa-nova-colonia-agricola-samambaia-vicente-2949528175.html,False
Casa na Qnp 22 Psul 2 Quartos Ceilandia Reformada Processo De Habite - Se - Jr,210000,https://www.wimoveis.com.br/propriedades/casa-na-qnp-22-psul-2-quartos-ceilandia-reformada-2949527174.html,False
Casa Moderna - Rua 01 Do Joquey - 5 Suites - Lote 800 m - Lazer - Aceita Troca 981739335,1350000,https://www.wimoveis.com.br/propriedades/casa-moderna-rua-01-do-joquey-5-suites-lote-800-2949528233.html,False
Sha Conjunto 5 Casa 03 Quartos Com 2 Suítes Aceita Permuta Wendel 982843443,465000,https://www.wimoveis.com.br/propriedades/sha-conjunto-5-casa-03-quartos-com-2-suites-aceita-2949528254.html,False
"Guará II - Casa Com 120 m², 3 Quartos, Reformado, 2 Vagas. Aceita Permuta.",500000,https://www.wimoveis.com.br/propriedades/guara-ii-casa-com-120-m-sup2--3-quartos-reformado-2949527276.html,False
Shin Ql 5 Lago Norte 4 Suítes Lazer Completo + Campo Wendel 982843443,2999000,https://www.wimoveis.com.br/propriedades/shin-ql-5-lago-norte-4-suites-lazer-completo-campo-2949528449.html,False
Qr 406 - Casa C/ 04 Quartos - Escriturada - Aceita Finnaciamento - Dolores Lomba 61 98204 - 0405,380000,https://www.wimoveis.com.br/propriedades/qr-406-casa-c-04-quartos-escriturada-aceita-2949528489.html,False
Rua 6 Vicente Pires Casa 3 Suites Lazer Completo - Wendel 982843443,730000,https://www.wimoveis.com.br/propriedades/rua-6-vicente-pires-casa-3-suites-lazer-completo-2949528493.html,False
Linda Casa no Jardim Botânico Com 600 m²,680000,https://www.wimoveis.com.br/propriedades/linda-casa-no-jardim-botanico-com-600-m-sup2-2949528549.html,False
Casa Alto Padrão na Rua 4 Vicente Pires,1100000,https://www.wimoveis.com.br/propriedades/casa-alto-padrao-na-rua-4-vicente-pires-2949527816.html,False
Casa Bem Confortável,560000,https://www.wimoveis.com.br/propriedades/casa-bem-confortavel-2949524311.html,False
Jockey Vicente Pires - 800 m² Com 2 Casas - Piscina Churrasqueira E Muito Verde E Seguro,745000,https://www.wimoveis.com.br/propriedades/jockey-vicente-pires-800-m-sup2--com-2-casas-2949528195.html,False
Qnn 37 2 Suites Barraco Entrada Independente Loja Wendel 982843443,270000,https://www.wimoveis.com.br/propriedades/qnn-37-2-suites-barraco-entrada-independente-loja-2949528246.html,False
Sha Conjunto 5 Arniqueiras Mansão Imperial 3 Quartos Wendel 82843443,760000,https://www.wimoveis.com.br/propriedades/sha-conjunto-5-arniqueiras-mansao-imperial-3-quartos-2949528335.html,False
Guará II - Qe 19 - Excelente Sobrado De Esquina - Avalia Permuta Por Apto - Ariete (61) 98190 - 2691,980000,https://www.wimoveis.com.br/propriedades/guara-ii-qe-19-excelente-sobrado-de-esquina-2949528399.html,False
Qnp 12 2 Quartos 2 Vagas - Jr,230000,https://www.wimoveis.com.br/propriedades/qnp-12-2-quartos-2-vagas-jr-2949527405.html,False
Casa - Gameleira II,195000,https://www.wimoveis.com.br/propriedades/casa-gameleira-ii-2949528749.html,False
Casa - Gameleira II,230000,https://www.wimoveis.com.br/propriedades/casa-gameleira-ii-2949528751.html,False
Jardim Botânico VI Casa De 03 Suítes Com Piscina Escriturado Wendel 982843443,780000,https://www.wimoveis.com.br/propriedades/jardim-botanico-vi-casa-de-03-suites-com-piscina-2949528176.html,False
Rua 12 Casa Nova Moderna Mobiliada De Luxo Lazer Completo Top!,1390000,https://www.wimoveis.com.br/propriedades/rua-12-casa-nova-moderna-mobiliada-de-luxo-lazer-2949527105.html,False
Sha Conjunto 4 Arniqueiras 7 Quartos 3 Suites Casa Alto Padrão Wendel 982843443,1000000,https://www.wimoveis.com.br/propriedades/sha-conjunto-4-arniqueiras-7-quartos-3-suites-casa-2949528205.html,False
Rua 12 Casa Nova Moderna Lazer Gourmet Mobiliada Com Artigos De Luxo Lindíssima!,1390000,https://www.wimoveis.com.br/propriedades/rua-12-casa-nova-moderna-lazer-gourmet-mobiliada-com-2949526299.html,False
Casa Condominio Solar De Atenas Terreno De 1.100 m Aceita Troca (991384807/ Marcela),700000,https://www.wimoveis.com.br/propriedades/casa-condominio-solar-de-atenas-terreno-de-1.100-m-2949528413.html,False
Excelente Casa Moderna em Vicente Pires,1400000,https://www.wimoveis.com.br/propriedades/excelente-casa-moderna-em-vicente-pires-2949528551.html,False
Excelente Casa Com 2 Quartos na Colônia Agrícola,470000,https://www.wimoveis.com.br/propriedades/excelente-casa-com-2-quartos-na-colonia-agricola-2949528553.html,False
Shin Qi - Lago Norte 5 Conjunto 2 - Linda Casa Com 4 Quartos - Matheus 61981095347,1750000,https://www.wimoveis.com.br/propriedades/shin-qi-lago-norte-5-conjunto-2-linda-casa-com-4-2949528567.html,False
3 Quartos Lote 1300 m² Colonia Agricola Samambaia Ao Lado Taguapark - Jr,700000,https://www.wimoveis.com.br/propriedades/3-quartos-lote-1300-m-sup2--colonia-agricola-samambaia-2949527837.html,False
"Casa Com 3 Dormitórios à Venda, 245 m² Por R$410.000 - Jardim Presidente - Goiânia/go",410000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-245-m-sup2--por-2949529610.html,False
Casa Com 2 Quartos Com Suíte à Venda na Ceilândia Sul,175000,https://www.wimoveis.com.br/propriedades/casa-com-2-quartos-com-suite-a-venda-na-ceilandia-sul-2949318116.html,False
Qnn 37 2 Suites Barraco Entrada Independente Loja Wendel 982843443,270000,https://www.wimoveis.com.br/propriedades/qnn-37-2-suites-barraco-entrada-independente-loja-2949528246.html,False
Sha Conjunto 5 Arniqueiras Mansão Imperial 3 Quartos Wendel 82843443,760000,https://www.wimoveis.com.br/propriedades/sha-conjunto-5-arniqueiras-mansao-imperial-3-quartos-2949528335.html,False
Guará II - Qe 19 - Excelente Sobrado De Esquina - Avalia Permuta Por Apto - Ariete (61) 98190 - 2691,980000,https://www.wimoveis.com.br/propriedades/guara-ii-qe-19-excelente-sobrado-de-esquina-2949528399.html,False
Qnp 12 2 Quartos 2 Vagas - Jr,230000,https://www.wimoveis.com.br/propriedades/qnp-12-2-quartos-2-vagas-jr-2949527405.html,False
Casa - Gameleira II,195000,https://www.wimoveis.com.br/propriedades/casa-gameleira-ii-2949528749.html,False
Casa - Gameleira II,230000,https://www.wimoveis.com.br/propriedades/casa-gameleira-ii-2949528751.html,False
Jardim Botânico VI Casa De 03 Suítes Com Piscina Escriturado Wendel 982843443,780000,https://www.wimoveis.com.br/propriedades/jardim-botanico-vi-casa-de-03-suites-com-piscina-2949528176.html,False
Rua 12 Casa Nova Moderna Mobiliada De Luxo Lazer Completo Top!,1390000,https://www.wimoveis.com.br/propriedades/rua-12-casa-nova-moderna-mobiliada-de-luxo-lazer-2949527105.html,False
Sha Conjunto 4 Arniqueiras 7 Quartos 3 Suites Casa Alto Padrão Wendel 982843443,1000000,https://www.wimoveis.com.br/propriedades/sha-conjunto-4-arniqueiras-7-quartos-3-suites-casa-2949528205.html,False
Rua 12 Casa Nova Moderna Lazer Gourmet Mobiliada Com Artigos De Luxo Lindíssima!,1390000,https://www.wimoveis.com.br/propriedades/rua-12-casa-nova-moderna-lazer-gourmet-mobiliada-com-2949526299.html,False
Casa Condominio Solar De Atenas Terreno De 1.100 m Aceita Troca (991384807/ Marcela),700000,https://www.wimoveis.com.br/propriedades/casa-condominio-solar-de-atenas-terreno-de-1.100-m-2949528413.html,False
Excelente Casa Moderna em Vicente Pires,1400000,https://www.wimoveis.com.br/propriedades/excelente-casa-moderna-em-vicente-pires-2949528551.html,False
Excelente Casa Com 2 Quartos na Colônia Agrícola,470000,https://www.wimoveis.com.br/propriedades/excelente-casa-com-2-quartos-na-colonia-agricola-2949528553.html,False
Shin Qi - Lago Norte 5 Conjunto 2 - Linda Casa Com 4 Quartos - Matheus 61981095347,1750000,https://www.wimoveis.com.br/propriedades/shin-qi-lago-norte-5-conjunto-2-linda-casa-com-4-2949528567.html,False
3 Quartos Lote 1300 m² Colonia Agricola Samambaia Ao Lado Taguapark - Jr,700000,https://www.wimoveis.com.br/propriedades/3-quartos-lote-1300-m-sup2--colonia-agricola-samambaia-2949527837.html,False
"Casa Com 3 Dormitórios à Venda, 245 m² Por R$410.000 - Jardim Presidente - Goiânia/go",410000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-245-m-sup2--por-2949529610.html,False
Casa Com 2 Quartos Com Suíte à Venda na Ceilândia Sul,175000,https://www.wimoveis.com.br/propriedades/casa-com-2-quartos-com-suite-a-venda-na-ceilandia-sul-2949318116.html,False
Sobrado Com 3 Suites Plenas! Pega Apto De Menor Valor!,480000,https://www.wimoveis.com.br/propriedades/sobrado-com-3-suites-plenas!-pega-apto-de-menor-valor!-2949320060.html,False
Casa Aconchegante em Vicente Pires - 810 m² - 04 Quartos - 02 Vagas - Rua 03,750000,https://www.wimoveis.com.br/propriedades/casa-aconchegante-em-vicente-pires-810-m-sup2--04-2949322852.html,False
Casa - Res. Ribeiro S (Goiânia)! 061 98114 - 8585.,77034,https://www.wimoveis.com.br/propriedades/casa-res.-ribeiro-s-goiania-!-061-98114-8585.-2949320394.html,False
Casa Já Escriturada na Colônia Agrícola Samambaia!,480000,https://www.wimoveis.com.br/propriedades/casa-ja-escriturada-na-colonia-agricola-samambaia!-2949323235.html,False
"Exuberante Casa Aos Pés Do Park Way,900 M²!",1300000,https://www.wimoveis.com.br/propriedades/exuberante-casa-aos-pes-do-park-way-900-m-sup2-!-2949323237.html,False
"Casa Condomínio Fechado, Lazer Completo",850000,https://www.wimoveis.com.br/propriedades/casa-condominio-fechado-lazer-completo-2949292884.html,False
Casa à Venda - no Jardim Da Barragem VI,63716,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-jardim-da-barragem-vi-2949285437.html,False
Casa à Venda - em Mansões Olinda,71215,https://www.wimoveis.com.br/propriedades/casa-a-venda-em-mans-es-olinda-2949285443.html,False
Casa à Venda - no Parque Da Barragem Setor 12,69256,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-parque-da-barragem-setor-12-2949285463.html,False
Casa à Venda - em Planaltina,67446,https://www.wimoveis.com.br/propriedades/casa-a-venda-em-planaltina-2949285473.html,False
Casa à Venda - no Centro,163800,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-centro-2949285477.html,False
Rua 3 Vicente Pires – Porteira Fechada - 98191 - 4550,750000,https://www.wimoveis.com.br/propriedades/rua-3-vicente-pires-porteira-fechada-98191-4550-2949293674.html,False
Casa Alto Da Boa Vista Sobradinho 3 Suites,660000,https://www.wimoveis.com.br/propriedades/casa-alto-da-boa-vista-sobradinho-3-suites-2949262429.html,False
Casa à Venda - no Parque Da Barragem Setor 08,74238,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-parque-da-barragem-setor-08-2949257873.html,False
Casa Moderna em Vicente Pires - Rua 12,580000,https://www.wimoveis.com.br/propriedades/casa-moderna-em-vicente-pires-rua-12-2949292861.html,False
Casa à Venda - no Parque Da Barragem Setor 08,81878,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-parque-da-barragem-setor-08-2949285458.html,False
Casa 2 Quartos Nova no Setor Buriti Sereno R$132.000,132000,https://www.wimoveis.com.br/propriedades/casa-2-quartos-nova-no-setor-buriti-sereno-r$132.000-2949273503.html,False
Linda Casa no Jd Madri! Nova! Acabamento De Alta Qualidade!,1700000,https://www.wimoveis.com.br/propriedades/linda-casa-no-jd-madri!-nova!-acabamento-de-alta-2949273505.html,False
Desocupada 4 Quartos 2 Suítes Churrasqueira Porcelanato Pega Troca,550000,https://www.wimoveis.com.br/propriedades/desocupada-4-quartos-2-suites-churrasqueira-2949273918.html,False
Luxo! Casa Com 5 Suítes em Vicente Pires!,1400000,https://www.wimoveis.com.br/propriedades/luxo!-casa-com-5-suites-em-vicente-pires!-2949277176.html,False
"Casa Com 3 Dormitórios à Venda, 148 m² Por R$420.000 - Jardim Atlântico - Goiânia/go",420000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-148-m-sup2--por-2949283378.html,False
"Sobrado Com 4 Suítes à Venda, 305 m² Por R$1.800.000 - Jardins Valencia - Goiânia/go",1800000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-suites-a-venda-305-m-sup2--por-2949283381.html,False
Sobrado Jardins Verona 4 Suítes Por R$1.880.000 - Jardins Verona - Goiânia/go,1880000,https://www.wimoveis.com.br/propriedades/sobrado-jardins-verona-4-suites-por-r$1.880.000-2949283384.html,False
Qn 8f Riacho Fundo II - 1 Quarto,180000,https://www.wimoveis.com.br/propriedades/qn-8f-riacho-fundo-ii-1-quarto-2949277526.html,False
Casa Contemporânea na Rua 5 Da Vicente Pires - 3 Stes - 220 m² Ac - 350 m² Lt - 2 Vagas - Área De Laze,700000,https://www.wimoveis.com.br/propriedades/casa-contemporanea-na-rua-5-da-vicente-pires-3-stes-2949284215.html,False
Casa na Rua 12 Da Vicente Pires - 3 Stes - 400 m² Lt - 270 m² Ac - Lazer,950000,https://www.wimoveis.com.br/propriedades/casa-na-rua-12-da-vicente-pires-3-stes-400-m-sup2-2949284217.html,False
Casa Contemporânea na Rua 3 Da Vicente Pires - 3 Stes - 250 m² Ac - 400 m² Lt - 4 Vagas - Área De Laze,730000,https://www.wimoveis.com.br/propriedades/casa-contemporanea-na-rua-3-da-vicente-pires-3-stes-2949284219.html,False
"Vendo Mansão Espetacular no Lago Norte, Shin Qi 02",5200000,https://www.wimoveis.com.br/propriedades/vendo-mansao-espetacular-no-lago-norte-shin-qi-02-2949292950.html,False
Casa - Santa Maria! Oportunidade Única! 9 8114 - 8585.,131785,https://www.wimoveis.com.br/propriedades/casa-santa-maria!-oportunidade-unica!-9-8114-8585.-2949293042.html,False
Shigs 711 - Excelente Casa 4 Quartos Reformada - Asa Sul,1150000,https://www.wimoveis.com.br/propriedades/shigs-711-excelente-casa-4-quartos-reformada-asa-2949292387.html,False
Casa à Venda - no Centro,71774,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-centro-2949285435.html,False
"Casa Com 3 Dormitórios à Venda, 325 m² Por R$590.000 - Ponte Alta - Gama/df",590000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-325-m-sup2--por-2949254362.html,False
Cond. Quintas Alvorada,890000,https://www.wimoveis.com.br/propriedades/cond.-quintas-alvorada-2949254639.html,False
Linda Casa Moderna no Condomínio Amobb,985000,https://www.wimoveis.com.br/propriedades/linda-casa-moderna-no-condominio-amobb-2949257070.html,False
Sobrado - Jardins Valencia (Goiânia)! 4 Suites! 061 98114 - 8585.,984900,https://www.wimoveis.com.br/propriedades/sobrado-jardins-valencia-goiania-!-4-suites!-061-2949250819.html,False
Casa - Loteamento Celina Park (Goiânia)! 061 98114 - 8585.,349313,https://www.wimoveis.com.br/propriedades/casa-loteamento-celina-park-goiania-!-061-98114-2949250838.html,False
Sobrado - Res. Costa (Goiânia)! 061 98114 - 8585.,320698,https://www.wimoveis.com.br/propriedades/sobrado-res.-costa-goiania-!-061-98114-8585.-2949251032.html,False
Casa - Setor Morada Do Sol,480000,https://www.wimoveis.com.br/propriedades/casa-setor-morada-do-sol-2949251067.html,False
Alto Da Boa Vista (Sobradinho) - Vendo Ou Troco,740000,https://www.wimoveis.com.br/propriedades/alto-da-boa-vista-sobradinho-vendo-ou-troco-2949251386.html,False
"Sobrado Com 3 Suítes à Venda, 238 m² - Jardim Veneza - Senador Canedo/go",859000,https://www.wimoveis.com.br/propriedades/sobrado-com-3-suites-a-venda-238-m-sup2--jardim-2949254304.html,False
Casa Térrea 4 Suítes Alphaville Araguaia,1850000,https://www.wimoveis.com.br/propriedades/casa-terrea-4-suites-alphaville-araguaia-2949254307.html,False
Qnm 40 - 2 Quartos Laje,329000,https://www.wimoveis.com.br/propriedades/qnm-40-2-quartos-laje-2949256149.html,False
Qs 05 Rua 310 Águas Claras Casa 04 Quartos 03 Suítes Sobrado Condomínio Fechado,720000,https://www.wimoveis.com.br/propriedades/qs-05-rua-310-aguas-claras-casa-04-quartos-03-suites-2949289331.html,False
Casa - Planaltina! 3quartos! 9 8114 - 8585.,116281,https://www.wimoveis.com.br/propriedades/casa-planaltina!-3quartos!-9-8114-8585.-2949292819.html,False
Morada Dos Nobres - Expetacular - 992642907,1550000,https://www.wimoveis.com.br/propriedades/morada-dos-nobres-expetacular-992642907-2949292858.html,False
Sobrado - Res. Afiune em Goiânia (Desocupado)! 061 9 8114 - 8585.,336000,https://www.wimoveis.com.br/propriedades/sobrado-res.-afiune-em-goiania-desocupado-!-061-9-2949293337.html,False
Casa à Venda - no Jardim Brasília,182000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-jardim-brasilia-2949285436.html,False
Casa à Venda - no Jardim Da Barragem VI,75000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-jardim-da-barragem-vi-2949285438.html,False
Casa Nova Arniqueira 4 Quartos Com Closet E Laz.,1300000,https://www.wimoveis.com.br/propriedades/casa-nova-arniqueira-4-quartos-com-closet-e-laz.-2949480051.html,False
Casa 3 Quartos Setor Habitacional Vicente Pires.,1100000,https://www.wimoveis.com.br/propriedades/casa-3-quartos-setor-habitacional-vicente-pires.-2949480053.html,False
"Linda Casa, Condominio Fechado Residencial Imperio.",450000,https://www.wimoveis.com.br/propriedades/linda-casa-condominio-fechado-residencial-imperio.-2949476361.html,False
Samuel Pereira Oferece: Casa no Cabv Aceita Financiamento E Fgts De 3 Quartos,750000,https://www.wimoveis.com.br/propriedades/samuel-pereira-oferece:-casa-no-cabv-aceita-2949485498.html,False
* Ql 02 * Excelente Localização * Casa Impecável * Estuda Proposta *,2490000,https://www.wimoveis.com.br/propriedades/-ql-02-excelente-localizacao-casa-impecavel-2949476590.html,False
Sergio Soares Vende Ótima Casa no Setor Sul.,250000,https://www.wimoveis.com.br/propriedades/sergio-soares-vende-otima-casa-no-setor-sul.-2949476689.html,False
Casa 4 Quartos no Park Way Com Habite Se,2500000,https://www.wimoveis.com.br/propriedades/casa-4-quartos-no-park-way-com-habite-se-2949480489.html,False
Casa à Venda - na Vila Maria,280000,https://www.wimoveis.com.br/propriedades/casa-a-venda-na-vila-maria-2949479575.html,False
Casa em Condomínio Com 582 m² para Venda no Aldeia Do Vale em Goiânia - Go,5500000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-com-582-m-sup2--para-venda-no-2949476933.html,False
Casa na Qnl 14 Com 03 Quartos,350000,https://www.wimoveis.com.br/propriedades/casa-na-qnl-14-com-03-quartos-2949477684.html,False
Casa - Del Lago I (Itapoã),140000,https://www.wimoveis.com.br/propriedades/casa-del-lago-i-itapoa-2949479917.html,False
Linda Casa em Condomínio.,390000,https://www.wimoveis.com.br/propriedades/linda-casa-em-condominio.-2949485803.html,False
"Sobrado Com 5 Dormitórios à Venda, 860 m² Por R$4.500.000 - Residencial Alphaville Flamboyant -",4500000,https://www.wimoveis.com.br/propriedades/sobrado-com-5-dormitorios-a-venda-860-m-sup2--por-2949481113.html,False
Parque Amazônia - Sobrado,704000,https://www.wimoveis.com.br/propriedades/parque-amazonia-sobrado-2949481966.html,False
Leilão De Casa 126 m² - Residencial Canaã - Rio Verde - Go,126000,https://www.wimoveis.com.br/propriedades/leilao-de-casa-126-m-sup2--residencial-canaa-rio-2949482195.html,False
Lindo Sobrado na Sua 10 De Vicente Pires,1500000,https://www.wimoveis.com.br/propriedades/lindo-sobrado-na-sua-10-de-vicente-pires-2949484179.html,False
Casa Moderna em Condominio Fechado,950000,https://www.wimoveis.com.br/propriedades/casa-moderna-em-condominio-fechado-2949485043.html,False
"Casa Nova em Condomínio, Térrea, 4 Suítes Com 180 m², R$: 549.000,00, Condomínio Fechado Alphaville",549000,https://www.wimoveis.com.br/propriedades/casa-nova-em-condominio-terrea-4-suites-com-180-2949418293.html,False
Casa - Jardim Presidente,330000,https://www.wimoveis.com.br/propriedades/casa-jardim-presidente-2949413238.html,False
Casa Alto Da Boa Vista 03 Quartos 185 m²,630000,https://www.wimoveis.com.br/propriedades/casa-alto-da-boa-vista-03-quartos-185-m-sup2-2949417357.html,False
